,Ad No,Name,Price,priceNotes,Model Year,Location,Mileage,Registered City,Engine Type,Engine Capacity,Transmission,Color,Assembly,Body Type,Last Updated,URL, ABS, AM/FM Radio, Air Bags, Air Conditioning,AM/FM Radio,Air Bags,Air Conditioning,Alloy Rims,CD Player,Cassette Player,Climate Control,Cruise Control,DVD Player,Front Camera,Front Speakers,Immobilizer Key,Keyless Entry,Navigation System,Power Locks,Power Mirrors,Power Steering,Power Windows,Rear AC Vents,Rear Camera,Rear Speakers,Steering Switches,Sun Roof,USB and Auxillary Cable,AgeScore,MileageScore,PriceScore,CarValueScore
251,7484583,Toyota Corolla Altis Grande CVT-i 1.8 2014,3850000.0,,2014,"
                      ",160000,,Petrol,1798 cc,Automatic,Attitude Black,Local,Sedan,2023-05-24,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-karachi-7484583,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.55,0.19999999999999996,-127.33333333333334,-42.19444444444445
252,7485129,Toyota Corolla Altis Grande CVT-i 1.8 2018,4950000.0,,2018,"
                      ",68000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-25,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7485129,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.6599999999999999,-164.0,-54.196666666666665
253,7487402,Toyota Corolla Altis Grande CVT-i 1.8 2018,5600000.0,,2018,"
                      ",24000,,Petrol,1800 cc,Automatic,Black,Local,Sedan,2023-05-25,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7487402,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.88,-185.66666666666666,-61.345555555555556
254,7488548,Toyota Corolla Altis Grande CVT-i 1.8 2018,4900000.0,,2018,"
                      ",46000,,Petrol,1800 cc,Automatic,Grey,Local,Sedan,2023-05-25,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7488548,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.77,-162.33333333333334,-53.60444444444445
255,7489162,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7200000.0,,2022,"
                      ",23000,,Petrol,1798 cc,Automatic,Attitude Black,Local,Sedan,2023-05-26,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7489162,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.885,-239.0,-79.05499999999999
256,7489744,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,7300000.0,,2021,"
                      ",47500,,Petrol,1799 cc,Automatic,Super White,Imported,Sedan,2023-05-26,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7489744,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.7625,-242.33333333333334,-80.22361111111111
257,7454187,Toyota Corolla Altis Grande CVT-i 1.8 2017,4550000.0,,2017,"
                      ",73000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-25,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-7454187,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.7,0.635,-150.66666666666666,-49.777222222222214
258,7488884,Toyota Harrier 2003,3300000.0,,2003,"
                      ",117000,,Petrol,3000 cc,Automatic,Black,Imported,None,2023-05-26,https://www.pakwheels.com/used-cars/toyota-harrier-2003-for-sale-in-karachi-7488884,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0.41500000000000004,-109.0,-36.195
259,7491279,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2021,6250000.0,,2021,"
                      ",55000,,Petrol,1798 cc,Automatic,Silver Metallic,Local,Sedan,2023-05-26,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7491279,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.725,-207.33333333333334,-68.56944444444444
260,7490189,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2021,6400000.0,,2021,"
                      ",29000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-26,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7490189,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.855,-212.33333333333334,-70.19277777777778
261,7492008,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2021,6750000.0,,2021,"
                      ",23000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-26,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7492008,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.885,-224.0,-74.07166666666667
262,7492146,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6250000.0,,2021,"
                      ",19980,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-05-26,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7492146,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.9001,-207.33333333333334,-68.51107777777779
263,7492181,Toyota Corolla Altis Grande CVT-i 1.8 2015,4050000.0,,2015,"
                      ",79000,,Petrol,1798 cc,Automatic,Attitude Black,Local,Sedan,2023-05-26,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7492181,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.6,0.605,-134.0,-44.26499999999999
264,7492614,Toyota Corolla Altis Grande CVT-i 1.8 2016,4250000.0,,2016,"
                      ",73000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-27,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-7492614,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.65,0.635,-140.66666666666666,-46.46055555555555
265,7492662,Toyota Corolla Altis Grande CVT-i 1.8 2018,5600000.0,,2018,"
                      ",41000,,Petrol,1800 cc,Automatic,Black,Local,Sedan,2023-05-27,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7492662,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.795,-185.66666666666666,-61.37388888888889
266,7483338,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7350000.0,,2022,"
                      ",9500,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-24,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7483338,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.9525,-244.0,-80.69916666666667
267,7476767,Toyota Corolla Altis Grande CVT-i 1.8 2018,4975000.0,,2018,"
                      ",75000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-22,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7476767,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.625,-164.83333333333334,-54.486111111111114
268,7318752,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7250000.0,,2022,"
                      ",7000,,Petrol,1798 cc,Automatic,Graphite Grey,Local,Sedan,2023-05-23,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7318752,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.965,-240.66666666666666,-79.5838888888889
269,7477157,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,7200000.0,,2022,"
                      ",15000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-22,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7477157,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.925,-239.0,-79.04166666666667
270,7477079,Toyota Corolla XLi VVTi 2016,3500000.0,,2016,"
                      ",90000,,Petrol,1300 cc,Manual,Black,Local,Sedan,2023-05-22,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-7477079,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0.65,0.55,-115.66666666666667,-38.15555555555556
271,7478259,Toyota Corolla Altis Grande CVT-i 1.8 2015,3875000.0,,2015,"
                      ",100000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-23,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7478259,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.6,0.5,-128.16666666666666,-42.355555555555554
272,7477737,Toyota Corolla Altis Grande CVT-i 1.8 2017,4290000.0,,2017,"
                      ",55000,,Petrol,1798 cc,Automatic,Attitude Black,Local,Sedan,2023-05-23,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-7477737,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.7,0.725,-142.0,-46.85833333333333
273,7478096,Toyota Corolla Altis Grande CVT-i 1.8 2018,5000000.0,,2018,"
                      ",57000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-23,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7478096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.7150000000000001,-165.66666666666666,-54.733888888888885
274,7478451,Toyota Corolla Altis Grande CVT-i 1.8 2020,5840000.0,,2020,"
                      ",39000,,Petrol,1800 cc,Automatic,Grey,Local,Sedan,2023-05-23,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-7478451,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.85,0.8049999999999999,-193.66666666666666,-64.00388888888888
275,7478678,Toyota Corolla Altis Grande CVT-i 1.8 2017,3600000.0,,2017,"
                      ",88000,,Petrol,1800 cc,Automatic,Grey,Local,Sedan,2023-05-23,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-7478678,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.7,0.56,-119.0,-39.24666666666666
276,7478897,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7675000.0,,2022,"
                      ",9000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-23,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7478897,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.95,0.955,-254.83333333333334,-84.30944444444445
277,7479062,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,7100000.0,,2022,"
                      ",20000,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-05-23,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7479062,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.9,-235.66666666666666,-77.93888888888888
278,7480578,Toyota Corolla Altis Grande CVT-i 1.8 2015,3600000.0,,2015,"
                      ",105000,,Petrol,1798 cc,Automatic,Red,Local,Sedan,2023-05-23,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7480578,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.6,0.475,-119.0,-39.30833333333333
279,7478563,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,,Call for price,2022,"
                      ",7459,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-23,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7478563,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.962705,,
280,7475735,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2021,6900000.0,,2021,"
                      ",12000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-23,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7475735,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.94,-229.0,-75.72
281,7077125,Toyota Corolla Altis Grande CVT-i 1.8 2018,5250000.0,,2018,"
                      ",46500,,Petrol,1800 cc,Automatic,Silver,Local,Sedan,2023-05-23,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7077125,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.7675,-174.0,-57.494166666666665
282,7480898,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7400000.0,,2022,"
                      ",6900,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-23,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7480898,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.9655,-245.66666666666666,-81.25038888888888
283,7481266,Toyota Corolla Altis X Automatic 1.6 2021,5650000.0,,2021,"
                      ",42000,,Petrol,1598 cc,Automatic,Super White,Local,Sedan,2023-05-24,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7481266,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0.9,0.79,-187.33333333333334,-61.88111111111112
284,7481638,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6450000.0,,2021,"
                      ",11000,,Petrol,1799 cc,Automatic,Attitude Black,Local,Sedan,2023-05-24,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7481638,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.945,-214.0,-70.71833333333333
285,7481443,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6500000.0,,2021,"
                      ",33000,,Petrol,1800 cc,Automatic,Black,Local,Sedan,2023-05-24,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7481443,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.835,-215.66666666666666,-71.31055555555555
286,7482690,Toyota Corolla 2021,6225000.0,,2021,"
                      ",14000,,Petrol,1800 cc,Automatic,White,Imported,None,2023-05-24,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7482690,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.9299999999999999,-206.5,-68.22333333333333
287,7389496,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,7000000.0,,2022,"
                      ",16000,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-05-24,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7389496,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.92,-232.33333333333334,-76.82111111111111
288,7476210,Toyota Corolla Altis Grande CVT-i 1.8 2014,3650000.0,,2014,"
                      ",90000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-22,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-karachi-7476210,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.55,0.55,-120.66666666666667,-39.85555555555556
289,7481276,Toyota Corolla Altis Grande CVT-i 1.8 2016,4200000.0,,2016,"
                      ",69000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-24,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-7481276,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.65,0.655,-139.0,-45.89833333333333
290,7464733,Toyota Corolla Altis Grande CVT-i 1.8 2018,5250000.0,,2018,"
                      ",59000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-19,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7464733,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.7050000000000001,-174.0,-57.51499999999999
291,7464932,Toyota Corolla Altis Grande CVT-i 1.8 2020,5875000.0,,2020,"
                      ",29000,,Petrol,1800 cc,Automatic,Black,Local,Sedan,2023-05-19,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-7464932,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.85,0.855,-194.83333333333334,-64.37611111111111
292,7465968,Toyota Corolla 2015,3650000.0,,2015,"
                      ",59000,,Petrol,1600 cc,Automatic,White,Local,None,2023-05-20,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7465968,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0.6,0.7050000000000001,-120.66666666666667,-39.78722222222222
293,7465216,Toyota Corolla Altis Grande CVT-i 1.8 2018,4950000.0,,2018,"
                      ",46000,,Petrol,1800 cc,Automatic,Grey,Local,Sedan,2023-05-19,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7465216,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.77,-164.0,-54.16
294,7465883,Toyota Corolla Altis Grande CVT-i 1.8 2015,3800000.0,,2015,"
                      ",54000,,Petrol,1798 cc,Automatic,Super white,Imported,Sedan,2023-05-20,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7465883,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.6,0.73,-125.66666666666667,-41.44555555555556
295,7466010,Toyota Corolla Altis CVT-i 1.8 2014,3400000.0,,2014,"
                      ",73000,,Petrol,1800 cc,Automatic,Blue,Local,Sedan,2023-05-20,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-karachi-7466010,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0.55,0.635,-112.33333333333333,-37.04944444444444
296,7465056,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,7000000.0,,2022,"
                      ",17000,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-05-20,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7465056,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.915,-232.33333333333334,-76.82277777777777
297,7470149,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6600000.0,,2021,"
                      ",12000,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-05-21,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7470149,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.94,-219.0,-72.38666666666667
298,7470208,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2021,6500000.0,,2021,"
                      ",22000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-21,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7470208,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.89,-215.66666666666666,-71.29222222222222
299,7471818,Toyota Corolla Altis Grande CVT-i 1.8 2019,7000000.0,,2019,"
                      ",7777,,Petrol,1798 cc,Automatic,Dorado Gold,Local,Sedan,2023-05-21,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-7471818,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.8,0.9611149999999999,-232.33333333333334,-76.85740611111112
300,7473712,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2021,7980000.0,,2021,"
                      ",1300,,Petrol,1798 cc,Automatic,Attitude Black,Local,Sedan,2023-05-22,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7473712,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.9935,-265.0,-87.70216666666666
301,7471833,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2021,6650000.0,,2021,"
                      ",19000,,Petrol,1798 cc,Automatic,Attitude Black,Local,Sedan,2023-05-21,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7471833,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.9,0.905,-220.66666666666666,-72.95388888888888
302,7472841,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2021,6875000.0,,2021,"
                      ",34500,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-21,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7472841,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.8275,-228.16666666666666,-75.47972222222222
303,7473742,Toyota Corolla Altis Grande CVT-i 1.8 2015,3900000.0,,2015,"
                      ",81000,,Petrol,1798 cc,Automatic,Silver Metallic,Local,Sedan,2023-05-22,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7473742,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.6,0.595,-129.0,-42.60166666666667
304,7473791,Toyota Corolla Altis Grande CVT-i 1.8 2016,4000000.0,,2016,"
                      ",83000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-22,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-7473791,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.65,0.585,-132.33333333333334,-43.699444444444445
305,7473922,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7850000.0,,2022,"
                      ",7500,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-22,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7473922,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.9625,-260.6666666666667,-86.25138888888888
306,7474837,Toyota Mark II Grande 2.0 2002,1800000.0,,2002,"
                      ",126990,,Petrol,2000 cc,Automatic,Blue,Imported,Sedan,2023-05-22,https://www.pakwheels.com/used-cars/toyota-mark-ii-2002-for-sale-in-karachi-7474837,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,-0.050000000000000044,0.36505,-59.0,-19.56165
307,7226316,Toyota Corolla Altis X CVT-i 1.8 2022,6300000.0,,2022,"
                      ",15000,,Petrol,1800 cc,Automatic,Black,Local,Sedan,2023-05-22,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7226316,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0.95,0.925,-209.0,-69.04166666666667
308,7475583,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2021,6700000.0,,2021,"
                      ",13000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-22,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7475583,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.935,-222.33333333333334,-73.49944444444445
309,7475682,Toyota Corolla Altis Grande CVT-i 1.8 2018,5200000.0,,2018,"
                      ",59000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-22,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7475682,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.7050000000000001,-172.33333333333334,-56.95944444444444
310,7464715,Toyota Corolla Altis Grande CVT-i 1.8 2018,5250000.0,,2018,"
                      ",65000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-19,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7464715,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.675,-174.0,-57.525
311,7456328,Toyota Corolla XLi VVTi 2015,3350000.0,,2015,"
                      ",89000,,Petrol,1300 cc,Manual,White,Local,Sedan,2023-05-17,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7456328,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.5549999999999999,-110.66666666666667,-36.50388888888889
312,7328708,Toyota Corolla Altis Grande CVT-i 1.8 2014,3500000.0,,2014,"
                      ",137000,,Petrol,1798 cc,Automatic,Attitude Black,Local,Sedan,2023-05-17,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-karachi-7328708,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.55,0.31499999999999995,-115.66666666666667,-38.26722222222222
313,7458599,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7180000.0,,2022,"
                      ",13000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-18,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7458599,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.935,-238.33333333333334,-78.81611111111111
